danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.266,0.00197,-42.287,0.0573,0.974,0.895,0.0817,0.0,104.891,3ataWltOu52D474mdIaGsZ,22107
0.205,0.304,-11.007,0.0356,0.352,0.35,0.137,0.0329,117.554,1ADmh0vnbY0EXlheDlx1H7,266000
0.2,0.114,-17.659,0.0421,0.779,0.0015,0.117,0.131,131.872,5OEsJsmEPp0HI87TgZp92r,276409
0.581,0.916,-5.352,0.0412,0.00434,0.0193,0.0598,0.483,125.945,7KwhOs8qcEWcXJP0eKR4Bm,249547
0.233,0.195,-17.202,0.0461,0.96,0.914,0.0793,0.0675,61.211,6opPrJUpq4Pl5c84eCwLmo,134133
0.791,0.574,-7.061,0.0673,0.324,0.0,0.102,0.406,122.053,2rWisQk9hxSap9ZtTx45sv,182767
0.27,0.925,-4.133,0.0524,0.0184,0.856,0.113,0.0943,127.022,68vngAOTRsviMGv2cb3AjX,265748
0.686,0.771,-5.697,0.0705,0.0254,0.000138,0.107,0.393,123.985,0euRZeEKvdbptPpebwDtLc,167253
0.465,0.687,-10.964,0.0495,0.0206,0.929,0.121,0.13,70.507,08QaHlMPWuO5PUxjl61bXn,90427
0.305,0.348,-16.196,0.0473,0.95,0.00743,0.95,0.104,84.371,4R5Pa2qKtMfZSIdzFpOmLu,67227
0.545,0.723,-5.182,0.326,0.195,0.0,0.119,0.504,109.767,6E6FNzunXMiidgxtnyX61d,197387
0.696,0.94,-3.498,0.064,0.00272,1.34e-06,0.0987,0.7,128.005,5o7TXypciBNWzWLE6Hdzuz,207976
0.309,0.131,-24.695,0.0766,0.96,0.341,0.0966,0.12,174.339,2QHbwrQE46GHNKrz0t7WRD,59187
0.746,0.787,-6.373,0.12,0.214,0.0,0.0669,0.607,95.005,543bCW2ruMPmxUBWirQ3MR,206187
0.778,0.975,-2.277,0.278,0.0146,0.0286,0.1,0.244,155.028,632SuL1hpvESOjpOPeaNjK,247694
0.354,0.0167,-28.389,0.0728,0.953,0.789,0.109,0.0851,74.324,4rtIuLBO0niRPgt5v0Hezk,134364
0.849,0.678,-6.679,0.229,0.0154,0.0,0.111,0.224,128.97,3LfJqKVZjV32xmnJC2kNUC,127800
0.623,0.821,-2.395,0.0279,0.244,0.0,0.196,0.939,97.955,1qRncOkqxSUunvHEZByPrk,159507
0.319,0.0345,-24.637,0.0339,0.99,0.897,0.111,0.0387,106.014,77fX2S9z3cvleAERLRLVxP,179751
0.171,0.409,-12.299,0.0408,0.634,0.000527,0.39,0.055,116.863,3mhvfgxVWEI5i47eEQgBUi,97762
0.541,0.646,-6.451,0.226,0.558,0.00145,0.101,0.47,84.832,7IoV5eGR85wUOXjninlmNu,234040
0.399,0.0653,-21.43,0.0327,0.967,0.000399,0.0624,0.0996,110.009,3Ozq5BPY75ba1vXp7fAr4G,227413
0.736,0.676,-6.531,0.146,0.129,0.0,0.147,0.345,150.012,0D3m8Q30hzGyJKH7LiPZl2,181862
