danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.396,0.338,-10.872,0.0304,0.198,2.62e-06,0.138,0.377,133.522,0pNeVovbiZHkulpGeOx1Gj,182293
0.469,0.507,-8.917,0.0451,0.382,0.0,0.0783,0.619,112.984,3pKKxkeB1pOUMHwWBmKc3Y,156827
0.595,0.885,-7.688,0.0518,0.0744,0.534,0.0844,0.643,137.243,1uBsu3PbD2909UBIfEMLvK,222933
0.704,0.241,-13.258,0.0476,0.625,2.8e-05,0.0868,0.661,140.411,1NrbnHlR2BFREcyWXHIHip,157667
0.564,0.827,-7.089,0.0283,0.0904,3.73e-06,0.127,0.912,89.847,5hhF25sWnZvXhimOHLjTRE,139347
0.605,0.742,-4.363,0.0327,0.00286,0.00105,0.256,0.47,105.04,4tXr9v3K7nWW1aebWqR1B7,271160
0.821,0.418,-9.841,0.0407,0.319,0.000368,0.222,0.804,117.383,4JVeqfE2tpi7Pv63LJZtPh,360240
0.525,0.637,-8.409,0.0285,0.43,3.02e-06,0.317,0.793,130.832,6oRNqIZzxNdpYlappmxrGR,159973
0.371,0.724,-9.792,0.0562,0.554,0.0,0.299,0.916,170.377,7y1hMqXNa0dKQLZH7CKbUG,148253
0.631,0.932,-4.142,0.0354,0.0436,0.137,0.0918,0.971,122.429,7HKez549fwJQDzx3zLjHKC,213067
0.38,0.394,-11.16,0.0297,0.728,0.000418,0.459,0.304,100.567,6QQNg4yvSo5jgOZWo5lRBr,183227
0.624,0.487,-6.872,0.0284,0.746,0.0,0.598,0.429,81.825,6rgMZHoQKSkLLtj54Vv9KY,157347
0.608,0.594,-9.294,0.0259,0.0321,0.000284,0.13,0.793,84.551,5WGUe5K85GamXycXDoMT6l,276987
0.301,0.302,-12.698,0.0301,0.00979,1.83e-05,0.165,0.0386,82.097,5RbIpuyM9TOeOMIKQODTE1,232267
0.655,0.972,-3.502,0.0362,0.257,0.297,0.165,0.973,135.922,01JYvQ6udfhUw9Jed9EzoK,217093
0.563,0.454,-9.125,0.0327,0.761,0.0,0.151,0.658,124.521,2tT7izwilr1NUIEcC3FTbr,111667
0.554,0.791,-8.326,0.0288,0.113,1.76e-05,0.166,0.697,91.108,5hhVpGIBlqAU5yJEOmrk5o,353720
0.523,0.283,-11.035,0.0269,0.846,0.000103,0.119,0.177,136.776,5ujjGUG9SItOi3OJa1Dx4E,228160
0.593,0.289,-11.049,0.0259,0.568,0.000829,0.0928,0.733,77.119,3evG0BIqEFMMP7lVJh1cSf,215733
0.548,0.952,-2.958,0.0422,0.118,0.837,0.301,0.906,98.04,0SojSZcka4j8l8Sl0W9jUZ,143293
0.497,0.557,-8.283,0.0303,0.73,8.15e-06,0.0734,0.631,92.452,1lDxJAQFgaZqVpmoPo2TL7,194533
0.682,0.444,-7.689,0.0289,0.257,0.0,0.115,0.91,130.704,3pU1CUgPiFfxPCpscwIwQR,163080
0.367,0.322,-16.644,0.0384,0.202,5.48e-05,0.154,0.431,80.91,4Wu10lusWcdGgHOA28hXTI,206293
0.732,0.494,-13.571,0.0406,0.299,0.205,0.0919,0.799,126.986,5lmGgOaixbwKHtpTzjJoqx,221533
0.529,0.354,-10.171,0.0294,0.274,4.46e-05,0.0896,0.283,128.683,6bs2ylMOgI2qdIi9toGfAz,299040
0.563,0.705,-9.232,0.103,0.0103,0.0,0.0552,0.822,176.732,4gUYV3ktbaOeAK5KrXMWV5,141093
0.534,0.624,-9.589,0.0462,0.00797,0.0,0.128,0.687,121.402,5SUlhldQJtOhUr2GzH5RI7,163693
0.363,0.612,-12.461,0.0389,0.0891,0.0462,0.0756,0.753,182.883,4Oj0UeY7CzkD21mq6UsSQM,200693
0.632,0.471,-7.887,0.0348,0.313,5.08e-06,0.0712,0.764,121.672,3LtOmWpTXLhilL5odoKysR,168120
0.364,0.457,-14.162,0.0675,0.29,0.000106,0.922,0.175,163.219,0hKRSZhUGEhKU6aNSPBACZ,337413
0.41,0.505,-11.747,0.0447,0.58,0.0022,0.237,0.714,206.649,3fNvTmIR68qzusVAUhSwk3,153400
0.641,0.722,-10.553,0.0297,0.117,0.0,0.19,0.698,137.732,3hNUYt4dMM9RhcWmty8oKF,169613
0.631,0.387,-11.529,0.0262,0.742,0.000406,0.0822,0.832,103.11,09x9v1o51dbqi5H0u7UGfp,105933
0.476,0.717,-9.192,0.0949,0.0382,7.61e-05,0.0818,0.753,93.584,0QwZfbw26QeUoIy82Z2jYp,166267
0.477,0.564,-11.638,0.0325,0.0615,0.0297,0.106,0.401,113.851,1oAUHWaWH8364jrgWnl4B0,347440
0.535,0.501,-11.522,0.0403,0.19,0.000372,0.0379,0.643,126.031,7tuovBCEMS2jAzBgXoxMzq,212907
0.37,0.683,-8.163,0.0387,0.0036,6.32e-06,0.451,0.728,154.044,3PFOfOdzObTrsIA7pTkJWN,126160
0.402,0.892,-7.373,0.0302,0.0509,0.0,0.345,0.951,134.927,2hIGz0CXlqA2ukeuUl8DYP,151707
