danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.812,0.716,-8.826,0.0441,0.115,0.00226,0.0758,0.93,126.031,5umK2ppgaRO7FZ0feqVLj0,226907
0.662,0.657,-10.002,0.0345,0.288,0.856,0.102,0.0584,117.986,24upABZ8A0sAepfu91sEYr,390639
0.358,0.78,-3.4,0.0447,0.175,0.00062,0.265,0.0402,173.917,1QgebV92VO4Z7VxbQ1tSKo,226207
0.746,0.133,-26.167,0.0531,0.974,0.92,0.138,0.46,105.972,1Hycm4OOemG3Thy3Cgbf84,163021
0.709,0.198,-18.498,0.0548,0.805,0.956,0.0966,0.627,95.979,0Mmtro18AX4ONE1I3mgNEh,90000
0.427,0.838,-7.443,0.0451,0.000464,0.00171,0.114,0.157,172.951,11IS9sbmnAqSdLQaEvZGbb,377840
0.487,0.946,-5.462,0.15,0.000357,7.03e-05,0.0926,0.324,154.893,7Dia72leKfPISM0c7AxotX,214860
0.788,0.771,-3.206,0.0563,0.291,5.62e-05,0.172,0.701,99.038,6MJUCumnQsQEKbCy28tbCP,207853
0.708,0.726,-6.054,0.071,0.114,0.51,0.104,0.315,173.998,4vBHFLY0IkSebkGzOLtzcG,314270
0.376,0.787,-4.731,0.0394,0.00378,0.0,0.548,0.371,87.102,6gCVA6ja6g0foIsWv0RuSZ,176200
0.578,0.886,-4.348,0.0633,0.011,0.0,0.143,0.615,80.008,6TzJLISIitIzn1WtjDY0Op,180627
0.49,0.887,-5.363,0.0787,0.00176,0.0,0.0564,0.598,175.975,4QhSscYz3TPLEwD6lMezvG,217787
0.402,0.597,-9.258,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,7c1Dar0pIAW7w5TzaGjt9t,287000
0.716,0.282,-8.524,0.0434,0.857,0.0,0.111,0.457,129.75,6EdWjERB8NdRLNdh7va2Cw,194149
0.571,0.955,-3.795,0.105,0.00254,1.55e-06,0.274,0.437,98.01,1ovFnZv6mUe0LzAbfVqOmh,177790
0.777,0.726,-6.85,0.155,0.248,0.00429,0.152,0.408,99.031,6Zf1lF3uGZDhEp7DhbkDMh,152655
0.758,0.699,-5.636,0.171,0.504,0.0,0.0922,0.594,90.013,4AKWHLChPxYdXAB2cHmZB7,208000
0.652,0.786,-3.761,0.0394,0.0859,2.26e-06,0.0616,0.645,127.939,1yYaCZ3OLgPouSrNe0t6Dn,245625
0.72,0.741,-6.529,0.0287,0.101,1.41e-05,0.289,0.357,119.896,6WkJ2OK163XXS2oARUC9JM,198053
0.522,0.379,-14.096,0.0286,0.635,0.925,0.114,0.454,133.698,7yzM0pEseQUpb6BMViOPEA,251600
0.562,0.52,-6.009,0.436,0.0896,0.0,0.0467,0.404,83.017,4GZaf1TBcc8PGDR3Fb1hAm,184152
