song_name,song_artist,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Run Deep,Nu Aspect,4gBkrpJoPBZKY0T1gyJ4iU,0.585,0.709,-8.958,0.046,0.0524,0.459,0.12,0.316,124.004,162604
In My Sleep,Wilhelmina,2O7DB9aOH4AHx9uoSx3zNV,0.675,0.904,-6.397,0.0349,0.18,0.448,0.124,0.388,125.006,158447
Back To You,LANNÉ,4m6DJArTqWq63wIkm1c7o2,0.755,0.739,-4.795,0.106,0.221,6.89e-06,0.196,0.425,125.058,129915
It's You,Bless You,0RpAWvKgWM9fbSyi9mPKxS,0.613,0.738,-8.144,0.0359,0.0897,0.814,0.106,0.228,125.005,174745
Need You Now,JYYE,3CPrIzMvFgZByLgLqvjTtm,0.706,0.757,-7.086,0.0512,0.0298,0.512,0.128,0.388,125.996,189000
Side of Me,Matt Wolff,79DuMEx6qZgavBXJuVWCfu,0.748,0.884,-5.464,0.061,0.207,0.000579,0.0628,0.645,122.969,164000
Say My Name,Matvey Emerson,3zZwwTNa27TDKUSNj2uuMc,0.843,0.712,-5.002,0.0647,0.0121,0.0181,0.07,0.97,120.002,213246
Get On The Funk,CASSIMM,0XSjJvWdCVpRzuo9vpeUmt,0.699,0.967,-3.593,0.117,0.0202,0.837,0.632,0.589,125.972,179048
Hunching,Alex Preston,5Jy92gx3uvMi179CnJiQDw,0.753,0.962,-5.548,0.194,0.218,0.0916,0.376,0.339,126.98,188977
Annie,Majestic,67sOB5aSq0ro6iuJJFDxXt,0.67,0.888,-4.639,0.0684,0.0106,0.708,0.264,0.37,120.986,156694
Raw - Tony Romera Remix,Julio Navas,7lxbCUxQXJRkPQ1eErYZd3,0.865,0.967,-5.03,0.087,0.392,0.877,0.353,0.163,128.005,217500
The Music Began To Play,Mark Knight,5jOhS3S7vTj9yQ4UmEk8qj,0.738,0.936,-3.451,0.219,0.00151,0.707,0.617,0.27,127.022,145984
Love Is Real,Loods,7nZNvE2EdKrH127yzBMW8E,0.703,0.875,-4.361,0.0485,0.00259,0.729,0.0379,0.551,128.003,197728
Remember (feat. Stevie Appleton),Sonny Fodera,5Cv9UBYh2VkiCspwh4Wog5,0.655,0.89,-6.434,0.0611,0.101,0.0149,0.488,0.328,127.979,199967
Burning In My Arms - Edit,BURNS,3Z9qdV9SOWHuTxNbyOwXIa,0.72,0.96,-3.23,0.0349,0.0414,0.14,0.11,0.666,124.988,211200
What A Life (feat. Stevie Appleton),John Summit,587xXusqiMW9gSXkNK8Zxf,0.677,0.732,-5.028,0.031,0.0113,0.227,0.0978,0.242,126.018,171548
Follow,KC Lights,2OcT8PP3BIeTXMp1rYBHiS,0.711,0.871,-7.145,0.0572,0.246,0.000143,0.273,0.537,124.985,152000
Work That Body,Kurd Maverick,7fvwiIWOLZFMOA2L9LZzzK,0.752,0.872,-6.706,0.0509,0.000394,0.827,0.0269,0.516,125.979,169774
Toledo,KEFFI,6UnoqxQWK01SYJakbMMSSK,0.597,0.998,-5.941,0.0791,0.00478,0.87,0.484,0.45,125.01,203640
There’s Nothing Else,Saffron Stone,3379x2xu9JNFFjY3XFn61Z,0.537,0.958,-5.318,0.0385,0.0132,0.354,0.317,0.622,124.991,186261
Dance Zone,Will Taylor (UK),5T96LNxEilwvG1uN7CteQh,0.792,0.964,-5.624,0.0551,0.0099,0.272,0.0707,0.671,128.012,235645
Jumpin' - Wh0 Remix,Todd Terry,3aSM13jZZAdcS3YUXQLQNB,0.776,0.929,-5.089,0.104,0.00221,0.212,0.378,0.647,126.003,179167
El Beso (feat. Mathieu Ruz),Dombresky,0Rgi5EktdB5EFgMjU4YTnx,0.653,0.962,-4.848,0.0454,0.000851,0.0168,0.411,0.611,125.97,211548
You Be Mine,Hatiras,4FaEnMfs9lzN35MGbrOJer,0.722,0.992,-6.762,0.103,0.0129,0.738,0.32,0.48,124.981,158678
My Heart,SWAYLÓ,2MVsGH3P0wVyKlhUJmrqz9,0.75,0.921,-4.646,0.0432,0.0874,0.178,0.19,0.653,126.014,171429
You Can't Stop Me,Arielle Free,7KneCBQD257aXmL5iinbOZ,0.723,0.99,-8.11,0.058,0.000546,0.921,0.0536,0.495,128.002,245627
Addicted To Drums,Aker,2N5kaIdTNIsNGWVYIgkB6B,0.677,0.98,-6.174,0.0538,0.00176,0.841,0.249,0.65,125.011,203520
Rave Generator,Future Flex,78B8a7LEWy3FUTMYBpyGh6,0.705,0.986,-3.433,0.0391,0.0751,0.524,0.319,0.76,127.995,196875
Monkey Bars,Friend Within,2I0wJsHsnNEwpSOKw0kMk9,0.701,0.978,-5.158,0.0527,0.00688,0.811,0.0585,0.448,127.993,168281
Drop It,Saison,0CyrNTcFLUqcEzO4jx1I6O,0.655,0.962,-6.715,0.0635,0.00298,0.907,0.0823,0.14,125.0,192480
Without Me,C-Zens,2Eeql1caG2L1UbkPdukrWg,0.588,0.922,-6.08,0.0477,0.00417,0.00291,0.244,0.176,125.017,186240
Now Stop,Costa UK,7d4JbSUO4pGKG0gfYcyM2m,0.792,0.915,-6.31,0.0418,0.00771,0.129,0.0668,0.393,125.007,196800
Thank You Lord,Yvvan Back,6xvwqq74l19LpnFSOnYyS5,0.768,0.916,-5.071,0.0766,0.00393,0.000319,0.486,0.743,126.008,184286
Shout,Illyus & Barrientos,19E4UmhhOdwLgfkQJCceme,0.819,0.924,-6.135,0.0874,0.0155,0.639,0.0427,0.683,124.995,238080
Do It To Me,Armitage,640VAEXFDYQuxYqQrVyv4h,0.672,0.897,-4.64,0.0464,0.000801,1.22e-05,0.151,0.237,122.007,167700
Miracles,Joshwa,390gklCmVREtgzEVf3L3CU,0.793,0.931,-8.169,0.0612,0.00139,0.607,0.135,0.374,128.002,203952
Annihilation,Tough Love,5Ck0GhBpIZGlMGa0VyMycX,0.739,0.798,-5.446,0.0839,0.00195,0.85,0.0818,0.34,124.01,174194
Find My Way,Bexxie,0T8j68rUIsDchV9JIuwOfw,0.665,0.951,-6.638,0.0486,0.00883,0.654,0.281,0.585,123.989,224000
Daydreamer,KC Lights,3660k2kZKOFOFS8Cv6DkJy,0.418,0.893,-6.29,0.058,0.287,1.18e-05,0.244,0.36,123.81,160403
Runnin’ For The Rhythm,Funkerman,35njsLhLr3hTJbIpzjDDC7,0.795,0.918,-5.227,0.138,0.00285,0.00293,0.0924,0.563,126.997,170551
Waiting Game - Radio Edit,Josh Samuel,0WRJ9D2J6HIDGnXXi009KY,0.683,0.896,-7.45,0.0911,0.00263,0.733,0.105,0.23,125.981,255910
Take Flight,Denney,6FAGFcIJfSzuDDk2Rbz3pi,0.51,0.973,-5.909,0.0579,0.00379,0.779,0.041,0.77,125.004,247680
aNYway - Low Steppa Remix,Duck Sauce,3qKbs9vzwwsf0AoFLtISzd,0.721,0.873,-6.928,0.255,0.0265,0.000621,0.357,0.671,125.029,176772
What I Need,RETNA,4Hr7Rkc7Ng4g0g14gkgGwx,0.708,0.989,-4.918,0.0477,0.000327,0.822,0.0541,0.0356,124.003,174677
All You Need,Mattei & Omich,2Y4aUAtM7jkjzkHaVzUhv4,0.73,0.947,-6.083,0.0615,0.00125,0.685,0.303,0.795,123.98,206613
"World, Hold On - FISHER Rework",Bob Sinclar,6ryWXzeSbDX5cebOrgjMKL,0.771,0.883,-5.242,0.06,0.006,0.00601,0.135,0.892,127.006,178305
Anywhere With You,Bklava,0RG81CtArQ6WWE5W7cGocf,0.601,0.833,-6.134,0.0368,0.0109,0.00605,0.0791,0.651,136.972,162265
Plastic Smiling,Navos,2Ns6oTwpUGA9zdcS6BEwU7,0.718,0.864,-6.567,0.0569,0.0143,0.376,0.174,0.287,126.054,177143
Sumatra,Eli Brown,4skEZYlTvkvTjONutvucWn,0.787,0.94,-4.912,0.212,0.00123,0.862,0.607,0.277,124.997,224000
Que Lo Que,Twolate,3tsULujkCT6HRxLqyhv9Uz,0.673,0.988,-5.364,0.0559,0.00118,0.845,0.309,0.143,125.0,226200
John Summit Is Playing At My House - Radio Edit,ATTICUS,6gcAqx9x7eWbq1h0Hdzk5c,0.828,0.949,-6.602,0.0833,0.0133,0.128,0.348,0.279,126.016,217143
Space Riot,Shadow Child,4YvSHpgPKOgtbT92E8zqad,0.704,0.986,-4.781,0.0831,0.00121,0.751,0.551,0.124,126.984,193000
Deep Down (feat. Never Dull) - Friend Within Remix,Alok,2pOVv3ykWuc7xWRR5Tad2c,0.698,0.961,-4.755,0.0578,0.0919,0.364,0.745,0.641,129.995,160846
Blah,Iglesias,4gzW4sHo2picX9Mwv9ZPTA,0.826,0.988,-7.083,0.0601,0.00458,0.265,0.0602,0.782,125.98,242024
What You Waiting For?,Sinner & James,2E1TqNdLJc5qNmVh6hDHqI,0.612,0.86,-6.3,0.0639,0.0148,0.418,0.51,0.291,126.015,231750
I Need A Whole Lotta Lovin' - Dj Kone & Marc Palacios Remix,Thornetta Davis,2saW9Vbumx4Ingus9OSGzT,0.765,0.79,-8.727,0.0815,0.00269,0.34,0.329,0.576,123.99,200565
Breathing,Ali Story,5mUquk6YS0xOPNizjXbCfI,0.619,0.947,-3.568,0.0462,0.0317,0.0336,0.16,0.576,122.981,144878
Miracle Maker,Dom Dolla,6txvQu0zUbiqG24A8XMLnK,0.609,0.94,-6.097,0.0617,0.00124,0.269,0.15,0.238,128.001,188592
Love Again,CHANEY,6WarP4oMloYg0Z8H8IHeDq,0.679,0.876,-4.86,0.0512,0.0874,0.0,0.245,0.383,125.985,190513
It’s A Dancehall Thing,James Hurr,5JmvGcdzd9wZc7uYfhygSd,0.669,0.911,-6.049,0.0833,0.0121,0.000724,0.124,0.543,124.988,163680
Mírame,SUBB,68npXUBhKUdPlhVknRhqUG,0.653,0.822,-6.092,0.0365,0.00133,0.87,0.191,0.271,124.034,178065
Tra Tra Tra,Mat.Joe,6ASgz3OP3Nv79u0V1ffio9,0.805,0.97,-6.856,0.0815,0.0144,0.8,0.208,0.146,127.993,203496
Afraid To Feel - CID Remix,LF SYSTEM,1mvypEtmZxHz1GT6zaW67g,0.688,0.982,-4.206,0.0819,0.00955,0.5,0.327,0.546,125.974,205714
I Can’t Go For That,Mark Knight,1teVfrLxyiE9NtlAgkZeGl,0.616,0.984,-3.826,0.0438,0.00194,0.906,0.41,0.174,123.992,190161
Bang Bang,Tom Enzy,2rXlx7qKG5c3rAODmlu70I,0.72,0.975,-6.416,0.0505,0.000555,0.481,0.167,0.496,124.011,184883
Balafon,Blvckr,2vcqzc01WxIDUVSqPxGrtd,0.661,0.982,-3.971,0.0434,0.158,0.785,0.154,0.224,124.99,173280
People Like You,Alexander Som,6eBRtgfQEkAsHzsZvHZtlm,0.65,0.964,-4.301,0.0502,0.00195,0.0469,0.132,0.552,124.002,220767
Shady Intentions (feat. Tori Levett),NGHTMRE,7zN7l6yep9kPdBJeevfPvY,0.592,0.738,-5.975,0.0367,0.0645,0.092,0.109,0.319,158.051,185316
It's Not Too Late,Kaivon,3j3xA2JFjRvV9MVF2mSBc5,0.479,0.659,-7.632,0.0351,0.264,0.0333,0.13,0.178,154.034,274286
Miyako,Juche,7pkNtCOB3oitSNnzHNM5FX,0.416,0.936,-0.751,0.0386,0.0667,0.000155,0.0822,0.0989,149.999,249612
Ocean,Codeko,4RGkMld66XdEu419dyhlGq,0.484,0.683,-5.707,0.036,0.043,0.000242,0.109,0.0846,159.961,217500
Xenogenesis,TheFatRat,5iRVNYbhfWNO2VzBykX7GS,0.544,0.608,-8.073,0.0287,0.0313,0.742,0.0925,0.088,145.049,233379
Trials (feat. IDK),NGHTMRE,2rathjWuM0Hr7TAn57jCnt,0.528,0.919,-2.201,0.0799,0.069,0.0,0.451,0.137,130.014,133274
Daydreaming!,RemK,7LEo06cGJyKFwhpSuiGzBC,0.505,0.94,-2.802,0.0624,0.0105,0.0469,0.64,0.234,135.028,295653
wake up,Just A Gent,0JN3OE3SSJdzi3KvUx0xiS,0.565,0.59,-6.974,0.0379,0.126,0.783,0.0583,0.29,80.424,193865
Hollywood Hills,Kaivon,54LlZMD2ZnQXHsiiIMaos7,0.699,0.602,-5.835,0.0349,0.211,1.96e-06,0.971,0.158,115.028,210783
Angels Landing,ISOxo,7z8zdcW66DyZ931P6BjnX7,0.285,0.812,-2.572,0.0596,0.127,0.0303,0.0823,0.0388,149.431,233600
Stream,Juche,5GW3F4v5PJr4A9l2Fbs40G,0.492,0.983,-1.816,0.0904,0.243,0.72,0.402,0.442,140.045,212585
Fragile Self,Animadrop,4Kb8imzv3qKW11smbXrXkt,0.42,0.905,-2.135,0.0593,0.0728,0.739,0.12,0.0334,100.028,376800
The Moment I Met You,Nikademis,0sq8PLkApwedg1W9Qwam8F,0.422,0.829,-5.515,0.096,0.00926,2.04e-06,0.1,0.232,149.94,240400
Nothing's Perfect,NGHTMRE,6mpK1E4JUAoAuoEDoaenYL,0.54,0.749,-7.896,0.042,0.00672,2.3e-05,0.147,0.469,154.024,215067
I Need The Truth (feat. Akacia),Ryllz,5iYouPpXrtpelj5SzsqBXi,0.735,0.621,-7.656,0.036,0.0778,0.0359,0.0647,0.49,109.965,182642
XO Tour Llif3,Dyzphoria,7mBXbW1sDFjhAgvDcSp0MD,0.443,0.866,-3.66,0.334,0.00084,2e-06,0.132,0.515,146.093,187059
Regret It,T-Mass,4B0jh5LyfWZQLvtEzFDQyr,0.533,0.83,-4.38,0.272,0.0534,3.03e-06,0.65,0.443,140.079,216857
Kingdom,2 Souls,11DBes9epIJZpSHCJToG9i,0.363,0.667,-8.953,0.116,0.00114,0.0591,0.497,0.198,169.838,138353
Antidote,Ryllz,4abpXJR8JbbUcvse4ahiQn,0.547,0.701,-6.77,0.0413,0.028,0.778,0.0618,0.0801,171.99,156599
Looking For Us,Juche,0GSZ8cs7lQvV0FeY4VlLOB,0.473,0.913,-2.402,0.0395,0.454,0.00072,0.127,0.29,130.006,236326
Overthinker,INZO,7qGoMOzR9pJ1bPl4bFmTN7,0.472,0.604,-4.437,0.134,0.0315,0.0292,0.101,0.212,128.375,268000
Voices,Sidewalks and Skeletons,3FsvEEbnIbJzNdpFndf5iM,0.429,0.84,-4.689,0.303,0.109,0.137,0.29,0.483,150.186,172048
Chemicals - Remix,Besomorph,7b0s7YrkrtOuGPODdOOSc4,0.489,0.853,-3.628,0.332,0.123,0.0,0.201,0.488,172.797,154435
SPAM,Juche,20I6rSlG7vXp1FQn5EuWQD,0.542,0.854,-3.329,0.0788,0.533,0.0445,0.182,0.317,117.983,171179
Atmosphere,NGHTMRE,1zwodpsjGUcbksmB2RdzoR,0.556,0.561,-12.351,0.0479,0.0835,0.318,0.103,0.069,167.011,152307
Lose To Me,Naffar,7bwvOkwmlV9okoB79ToVu2,0.677,0.695,-6.861,0.032,0.162,0.234,0.114,0.167,129.97,162462
Hunt You Down (feat. Alaina Cross),Ryllz,7fGOe6MwGN4saV8H5Oj249,0.799,0.654,-8.509,0.04,0.00101,0.00376,0.119,0.121,104.986,244693
Golden Ticket,Matstubs,66Uf5wWeuWHCodwoFy1uXX,0.493,0.692,-10.979,0.151,0.161,0.859,0.0727,0.111,86.983,184828
Breakthrough,Afinity,32ohfXjRAJoj43Jgtm02cP,0.336,0.604,-4.828,0.0439,0.195,0.00489,0.262,0.158,149.519,288000
Awakening,Kaivon,5GRJ2KhuIqwLQu0N04j0oV,0.342,0.768,-4.032,0.0588,0.0867,0.0566,0.255,0.196,119.705,250638
By My Side,Aekae,3Fo5aoeuwaXaXNw6crVo0B,0.463,0.989,-3.248,0.0517,0.00333,0.798,0.1,0.481,139.979,198857
Day One,Arman Cekin,6ODjTpDpJo1vpW4UAJkmJZ,0.595,0.484,-10.711,0.167,0.699,0.824,0.134,0.0993,141.841,165000
Stronger,Tom Wilson,2n117fBCTe4gj22OdvuQcf,0.671,0.804,-5.143,0.0607,0.29,0.000744,0.0873,0.509,149.634,146400
Two Face (Omido Remix),Jake Daniels,3lXNIytpQCrM77Ul6ev03T,0.577,0.613,-6.877,0.0402,0.0125,0.00551,0.628,0.198,135.06,152889
"Go On Then, Love - ODEA Remix",Said The Sky,20H50sMwMszFJ9cEGaDJUI,0.59,0.895,-3.629,0.0537,0.0283,0.00186,0.205,0.038,120.019,188006
Matangi,MEMBA,6tNgb8wC2bRSUDkb3biccy,0.594,0.924,-3.751,0.0442,0.162,0.921,0.0865,0.33,160.002,198000
Your Vibe,RemK,2GHtkrbTsHndIzreO9YNg6,0.654,0.966,-2.065,0.052,0.272,0.43,0.371,0.177,139.969,241714
I Feel It,Kaivon,2MsgPJQZMfAoDyXAfqqPZs,0.689,0.351,-8.691,0.0632,0.32,0.864,0.348,0.162,75.006,166400
Walked Through Fire,Awakend,5GjxlgXBgCMbp0zHLFUaug,0.278,0.632,-7.463,0.047,0.004,2.33e-06,0.0926,0.116,169.765,214883
Not The One,Besomorph,77KHZgfInRZq2FJcDOBkKx,0.429,0.561,-7.964,0.0637,0.506,0.0,0.0955,0.114,160.182,136562
Now Infinity,Juche,68hrk6khCIlJTFKgsr1sCN,0.407,0.907,-2.293,0.058,0.241,0.0419,0.128,0.137,137.96,222622
Love Me Again (feat. Guilty Empress),Crypto,6SZ1uQJrFPoZ5bAQDbgfjR,0.71,0.867,-3.842,0.0571,0.124,0.000441,0.25,0.783,126.041,169524
The Way I Look Tonight,Skrybe,5kxDsUw7oOdNoHFNp75uiK,0.775,0.791,-5.487,0.0466,0.0184,0.0481,0.0982,0.0726,124.965,160320
Walk Me Home - Blanke Remix,Said The Sky,3DWH2ElS137GfWMzGcXVp2,0.474,0.803,-3.183,0.0808,0.0918,0.0,0.244,0.24,170.004,303882
Nightfall,D4RRYL,0O9pNfHfljiS8xURNZLy6H,0.658,0.871,-6.901,0.0614,0.115,0.029,0.148,0.107,145.095,185540
Falling Down,Coffeeshop,5soL5lwN1YMPkPKls97zFf,0.542,0.751,-8.068,0.0556,0.0104,0.000322,0.147,0.152,143.989,181600
Homage,LAUTRE.,0eWUslxrHn5olmaKkxtcQi,0.507,0.862,-4.543,0.0481,3.83e-05,0.377,0.142,0.131,149.94,172808
Both Edges,Juche,1fUZvy6X5Js4EOwRYIAZp7,0.49,0.951,-1.996,0.0582,0.214,0.149,0.251,0.307,143.966,220013
Holiday (feat. Ponette),DROELOE,7yBp97KVQqvzsHMTPpL8tz,0.624,0.881,-4.489,0.0706,0.00157,0.522,0.758,0.0738,124.826,228960
Follow Me,Levianth,1W1lgRwIEuSMFLkLg6tXm7,0.572,0.881,-0.765,0.139,0.202,0.687,0.0684,0.184,160.318,124062
Emotion Sickness - Malva. Remix,Said The Sky,7yNX3UMymJzLfSSqx2qN28,0.515,0.896,-2.521,0.0988,0.0769,3e-05,0.218,0.316,83.876,205714
Call For Liberty,Juche,0cdXb2pnXT6H4Sjl8clMjJ,0.515,0.967,-0.398,0.107,0.24,0.0312,0.323,0.375,139.986,233156
Sense,capshun,6oGDyyUzQzTa1JtInKONav,0.767,0.652,-5.581,0.0456,0.0358,0.194,0.196,0.224,139.946,166821
Walk Me Home - Effin Remix,Said The Sky,7q6WPPeZP3lU8Xb9YPRFBV,0.466,0.596,-5.154,0.0596,0.0151,2.9e-06,0.16,0.0908,106.674,231028
Pissed Off,Roet,6cGqGZTaZWEA4uCTy2fadR,0.62,0.801,-6.418,0.0557,0.00587,0.000147,0.65,0.547,118.108,138305
While We're Young - Marze Remix,Josh Rivera,0B5jpdoINneNjnPZ8yAzCu,0.481,0.8,-7.483,0.0695,0.00504,0.0,0.34,0.321,159.952,177000
Eyes Closed - ODEA Remix,William Black,3XQRlPDsCi1AlenGW9Vn4Z,0.536,0.701,-5.95,0.0448,0.164,2.66e-06,0.0856,0.215,149.996,213600
I Just Know,SlYder,629DT7dLiE29vfpiNs4OC2,0.459,0.532,-8.166,0.0344,0.571,0.0,0.147,0.624,144.719,193865
Rupture,Ryllz,4zBm5qrwDmWPOkOe4cIRPu,0.665,0.849,-5.942,0.0432,0.023,0.91,0.193,0.0742,100.036,184956
Anywhere You Want,BB Cooper,5ELKE3vp9qZ2war37maWN3,0.743,0.568,-5.388,0.041,0.335,0.00984,0.125,0.455,130.1,182769
Go Off,Haterade,7peXYPvAVHw77scTuY5TWL,0.58,0.962,-3.168,0.0437,0.0154,0.164,0.199,0.0608,148.063,185473
Stay - Afinity Remix,Said The Sky,1BTc2Jtvi0xXbuew9QsQXs,0.525,0.629,-6.073,0.0781,0.0901,0.0,0.1,0.339,146.114,220274
Blocked,LEESH,68GwvZWJaXkkNnm0NmEfXh,0.486,0.703,-6.879,0.443,0.21,0.000332,0.0953,0.378,81.131,196098
Pharaoh,Lenny,5diYHmzYz39n8d6b1z06A6,0.448,0.672,-7.827,0.153,0.463,0.551,0.433,0.122,110.016,139636
It Was You - Ace Aura Remix,Said The Sky,2zcUSKXKbvCD4AODtcRLxN,0.504,0.812,-3.891,0.121,0.0239,0.0,0.128,0.257,150.174,302400
Legacy - WE ARE FURY Remix,Said The Sky,5J26Jy2O0coHp775rVUtA2,0.54,0.798,-3.951,0.0718,0.0547,0.0,0.418,0.479,107.009,192897
Getting That,Julius Kasa,4Hxz97CwxzlqlK7W8Kxntf,0.657,0.897,-6.619,0.149,0.0325,0.00183,0.852,0.641,149.979,180000
Arp,Kaivon,0cKF1NS9mQLzobpKTWB1T8,0.598,0.825,-6.119,0.0597,0.548,0.953,0.087,0.345,133.882,150448
Cravin' (Remixed),Stileto,52r9wJvMNhueIKRKDqNLr9,0.631,0.662,-5.92,0.0973,0.0703,0.0,0.173,0.556,119.855,204000
Shadows,Osias,6CgyavIuuXYEmoFppku4X0,0.411,0.965,-2.042,0.127,0.015,0.85,0.238,0.386,149.94,210825
Show You,Edgar Willow,5N52q31YsSTdUquvBnht2w,0.768,0.637,-5.913,0.232,0.0837,0.0267,0.0927,0.695,90.154,165333
Shaman,Lenny,13PK3m1IDpEOQ99lYyGyCf,0.626,0.472,-10.876,0.115,0.0625,0.927,0.148,0.112,77.067,140260
Love Is Blind,Kaivon,6eHdUZDZppaYodOTmnRQOM,0.396,0.445,-7.577,0.0395,0.356,0.0,0.113,0.0563,129.552,221538
Magnets,Afinity,2VSPDYhB0070TTuL0ySE7b,0.542,0.402,-6.065,0.0359,0.0554,0.0,0.117,0.18,90.07,219667
black bouquet,Joseph Feinstein,6IJRnMwohFiuKPEztlSJ74,0.587,0.512,-6.801,0.0379,0.599,0.0,0.137,0.444,77.128,138701
The One,NGHTMRE,4cJgvZZA3MQehYG5neeJRp,0.43,0.663,-7.895,0.0353,0.087,3.03e-06,0.303,0.29,75.088,186400
The Uprising,REAPER,03wsvOuSWSo0HbHFBgY9li,0.554,0.87,-4.089,0.148,0.00197,0.232,0.0833,0.179,84.731,197735
LimitBreaker,onumi,1Fx6Ho3ucWViV1Tbi8twjJ,0.31,0.729,-6.864,0.0585,0.00438,0.0921,0.134,0.112,160.662,280903
Turn It Up,Haterade,5Wn8iDP15VZtdY4MBHB9tm,0.646,0.961,-1.544,0.338,0.0606,0.0,0.0709,0.458,174.983,141257
Sweet Revenge,Heyz,0uawQC7MQYf2TQ6MdX2yeQ,0.485,0.92,-2.219,0.049,0.0315,8.1e-06,0.15,0.329,140.134,228576
Enigma,Lenny,5Tv8R4UVY2mtlm5YC4CTCK,0.456,0.519,-8.819,0.274,0.0589,0.0629,0.108,0.214,129.03,140308
Pass U By - Kaiya Remix,Dust of Apollon,6tMbhtDM3kVXKVHsEfJaO1,0.456,0.766,-5.91,0.0662,0.161,1.36e-05,0.251,0.217,155.083,167654
Whale Song,Kaivon,5ateejIh2DqMo69p87es0Q,0.516,0.607,-4.679,0.121,0.131,0.927,0.268,0.208,160.002,204187
Blue Eternal - Skybreak Remix,Said The Sky,223miAuvPglxMglcSJdUxo,0.517,0.949,-4.105,0.0946,0.0211,6.66e-06,0.377,0.26,110.127,209500
Need You Back,2nd Life,1KwIrJg96RHokyebJ0cn5i,0.657,0.807,-5.626,0.109,0.509,0.0,0.29,0.181,147.056,147266
Good Things Fall Apart (with Jon Bellion),ILLENIUM,6pooRNiLyYpxZeIA5kJ5EX,0.643,0.594,-5.453,0.0318,0.0128,0.0,0.118,0.442,144.033,216668
Everything,Kaivon,0k7DJqEggWDjl4R6yeMRJT,0.721,0.593,-4.176,0.0462,0.00804,0.416,0.0786,0.162,114.996,144000
Wish You The Best,Culture Code,4j6sNySAJenxu4oG6q57dF,0.639,0.65,-9.875,0.0312,0.125,4.55e-06,0.114,0.444,145.08,175448
Bittersweet Melody - Nurko Remix,Said The Sky,3YYqsjVD81zeOhf0grgRxI,0.512,0.673,-6.099,0.037,0.253,1.81e-06,0.191,0.144,125.003,234000
I Miss You More Than You Think,Moore Kismet,4bwRNsGCcUbK8zzJHwqiXD,0.483,0.733,-3.489,0.0442,0.0227,0.0345,0.131,0.202,139.952,222879
Emotion Sickness - Dust of Apollon Remix,Said The Sky,7rHSIDUCz341nJqBIuYVCx,0.437,0.918,-4.569,0.105,0.00158,0.0,0.163,0.496,167.967,208571
Lost,Kaivon,3RWeAkkgQe07aA03Ljvoj5,0.376,0.798,-4.191,0.032,0.00185,0.016,0.107,0.25,89.094,188764
Holdin' My Own - Anki Remix,Said The Sky,0WQ6qsZk8VaKjK2babb8PI,0.615,0.946,-3.352,0.185,0.194,0.37,0.111,0.48,150.003,235200
Vortex,hélix,0QmjtrK695axPhCtW2uSqm,0.622,0.479,-7.129,0.0416,0.00927,0.784,0.0643,0.0792,123.064,187317
Crash,BKAYE,2HCA8eBU6soeMtXHQ78pl5,0.563,0.746,-5.082,0.0383,0.0428,0.00233,0.314,0.094,149.939,133600
Falling,Besomorph,1f7cJyMQrBF3V64TPnbfsI,0.469,0.777,-6.175,0.0742,0.0183,0.0,0.111,0.252,139.967,149571
High on Life,Afinity,1GSCyF7EzsmYhfcXX5GEez,0.487,0.673,-4.98,0.0444,0.193,0.0,0.213,0.378,154.233,196364
Destiny,Neovaii,65aREw0UIfBAaJqksEUwio,0.505,0.72,-6.19,0.0606,0.131,0.0092,0.465,0.278,155.013,114581
Sweat,CryJaxx,4qZYebAsenZ7Su6fAkAmMh,0.673,0.957,-4.894,0.0322,0.00471,0.0998,0.173,0.233,123.994,123881
I Know,Kaivon,6OXeQE9fGrNEDXZZjqWG3k,0.419,0.725,-5.901,0.0498,0.0497,9.98e-06,0.342,0.127,74.983,224000
See Me,Heyz,5ygwwhXYatATRTbPq8VAm4,0.277,0.979,-0.786,0.127,0.000245,0.727,0.0934,0.0377,74.21,243200
Safe Life,Alison Wonderland,5MREUK9W3AYQ1YNowow8s8,0.461,0.596,-5.895,0.0535,0.0256,0.0624,0.113,0.0713,148.142,199307
Find My Own Way - Klassic Remix,Arrested Youth,1XVV4kghwYVW33D8JrnnYy,0.526,0.558,-6.917,0.0433,0.224,0.0,0.112,0.191,160.066,185888
Daggers,Neovaii,0D6OgpGKzbKrGVn3MZmEIQ,0.524,0.552,-6.714,0.0306,0.0775,0.000743,0.122,0.167,139.956,171429
Fall Into Me,NGHTMRE,5y4mybqlVC1UxShjqkdjgF,0.441,0.834,-3.029,0.0641,0.0721,0.0,0.114,0.245,139.96,231429
R U READY!,RemK,6jXbYeTwVGfL6BxI3aQAXE,0.547,0.944,-5.242,0.0579,0.0649,0.17,0.126,0.0422,145.035,220014
Awaken,INZO,66T8oiDaaIF9xXjpMgJBzr,0.541,0.854,-4.285,0.0436,0.00365,0.4,0.69,0.145,145.034,169241
Stronger,Cerus,2AHeglUS3DesSl8x86knpP,0.423,0.689,-4.96,0.0345,0.0273,0.000833,0.0828,0.292,144.967,228427
I Know,Kaivon,3brpA4wjNrlW1xwqmfm72E,0.419,0.725,-5.901,0.0498,0.0497,9.98e-06,0.342,0.127,74.983,224000
