song_name,song_artist,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Good Things Only Happen If You're Good,Jason Lancaster,52Y6scyr46bCC5iWSeswhP,0.27,0.904,-3.287,0.0764,0.000568,0.0,0.619,0.311,197.991,198484
Serotonin,In Her Own Words,7JeIpiCXappsI31Mg4BcWz,0.376,0.945,-4.917,0.185,6.06e-05,0.0,0.14,0.387,188.052,210750
100 Times Over,Cassia,0bm81jpC6crzzSWHmP9yca,0.752,0.829,-4.593,0.0962,0.181,0.0,0.077,0.859,119.995,162875
Opening Up,CRUISR,2akzcHacACMDs75ruk3jFT,0.646,0.897,-4.702,0.0659,0.006,0.0,0.0765,0.925,151.994,210760
I Would Hate You If I Could,Turnover,5g1zOEyrfjMxorKlvCE3AN,0.597,0.795,-7.98,0.031,0.336,0.0935,0.158,0.298,123.027,243314
Without You Here,The Goo Goo Dolls,2OetRiA7svb9KwiXkRjhLw,0.494,0.712,-5.438,0.0272,0.00257,1.06e-06,0.362,0.04,87.917,229400
New Slang - 2021 Remaster,The Shins,0NslHuacjxQYfUTOW3HCIV,0.67,0.403,-10.623,0.031,0.753,0.0903,0.0858,0.622,129.984,230867
Circles,The Amazing,6JoaC4W7gjnRJjbAddr5PG,0.408,0.478,-9.501,0.0287,0.317,0.0453,0.148,0.287,124.333,380638
Hannah Hunt,Vampire Weekend,6AY1M1akbsVaQN3ATVyzH7,0.647,0.31,-10.237,0.0372,0.705,0.000723,0.1,0.189,103.974,237973
California,The Lagoons,35QAUfIbfIXT3p3cWhaKxZ,0.786,0.686,-7.18,0.0289,0.276,0.668,0.0416,0.542,119.997,261773
Luck,American Authors,4CV4wRKjxxVcgZwKlBrsfs,0.555,0.811,-3.519,0.048,0.00178,0.0,0.171,0.632,144.91,220627
Higher Power,Coldplay,0939D7aT18uBDS2MTjWzct,0.507,0.828,-6.023,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,211295
Crests of Waves,Coldplay,5ZMqdwtZvvNrpUUTijZem6,0.49,0.709,-6.039,0.033,0.267,0.599,0.163,0.538,120.025,219827
Help Is Round the Corner,Coldplay,1AmYC6YsrtkxpTfiv3nFBn,0.481,0.266,-13.699,0.0293,0.853,5.5e-05,0.155,0.258,139.154,156160
For You,Coldplay,6hQ1OH4kWqkjxpZQt0rNwr,0.486,0.173,-16.308,0.0348,0.8,0.815,0.13,0.174,73.992,343907
Animals,Coldplay,59tjfzA98dum1TXhJ4XWoe,0.469,0.481,-9.13,0.0255,0.041,6.53e-06,0.103,0.114,140.009,333267
42,Coldplay,3IL3zHHAFzqu9JkGzMVqsE,0.309,0.636,-7.202,0.0344,0.221,0.00281,0.102,0.177,141.382,237400
Careful Where You Stand,Coldplay,6V3U7whxAMRzOLTli2zt26,0.369,0.215,-12.925,0.0296,0.888,0.00013,0.0931,0.0797,110.333,285027
One I Love,Coldplay,5YahO7aySL2lyj6DW2tS9q,0.44,0.776,-6.661,0.0356,0.109,0.507,0.365,0.367,134.009,275267
Bigger Stronger,Coldplay,5DJtltTQQvcFhP65SFqKxq,0.271,0.698,-5.933,0.039,0.00181,0.637,0.0738,0.231,75.74,289133
Sunrise,Coldplay,6Tb7Zfo4PcSiS4TqQ4NnTh,0.146,0.216,-12.302,0.0399,0.939,0.54,0.0773,0.0341,78.045,151093
Church,Coldplay,1e8D1BCD2afT56Km7UahpB,0.449,0.736,-6.98,0.0368,0.00865,0.145,0.147,0.133,123.973,230013
BrokEn,Coldplay,1cXXhzPnbrXjNQYbLdUJdy,0.55,0.271,-11.836,0.0495,0.923,0.0,0.147,0.521,130.151,150200
Daddy,Coldplay,3pcPPhPAiurm2Ior11SHrz,0.633,0.18,-19.54,0.034,0.931,0.801,0.513,0.2,116.981,298320
WOTW / POTP,Coldplay,7jib2tJjQ82kTIZZATMvAK,0.692,0.294,-15.483,0.248,0.935,0.929,0.116,0.802,133.686,76933
Arabesque,Coldplay,0ZlVUhjO8c0bOx1D2Btznf,0.401,0.834,-7.727,0.055,0.000114,0.849,0.373,0.163,172.009,340280
When I Need A Friend,Coldplay,0UvUivL70eDwhTWBd8S38I,0.141,0.28,-18.225,0.0618,0.921,0.368,0.135,0.434,64.501,155000
Guns,Coldplay,6VzRvCbolqcUswaSPm48rI,0.475,0.565,-8.336,0.0326,0.775,0.188,0.138,0.708,85.25,115080
Èkó,Coldplay,2HUtNS9qtfgWbnaagK6AAe,0.341,0.365,-13.871,0.0322,0.722,0.00194,0.184,0.0486,182.995,157867
Cry Cry Cry,Coldplay,4Kwhm5VU4huxmQtBqd1AXo,0.491,0.262,-10.458,0.0572,0.89,0.288,0.207,0.338,204.52,167280
Old Friends,Coldplay,3E3zYgQul8EaJioNvD2tv9,0.476,0.18,-17.499,0.0346,0.943,0.235,0.138,0.236,134.025,146947
بنی آدم,Coldplay,6DGzLNiawTtntC9NHzeMeY,0.393,0.301,-20.428,0.0497,0.758,0.764,0.161,0.0384,140.438,194667
Life in Technicolor ii,Coldplay,3cUjzpF5qD1M3jXx01GrSU,0.472,0.909,-7.073,0.0391,0.00158,5.16e-05,0.248,0.278,131.051,245100
Glass of Water,Coldplay,2lZWpb2iIiXHRTzwPzSisM,0.152,0.695,-8.299,0.0318,0.000433,0.0618,0.334,0.237,157.167,284905
Last Day On Earth,beabadoobee,4yc69QtlnLzjcYSMPOtrEo,0.444,0.932,-3.634,0.0359,0.00858,0.453,0.0511,0.896,99.999,222357
Visitors,KIDS,1ZtEdFxf1cRVKHY3rkpfxI,0.52,0.765,-5.891,0.0379,0.602,0.000865,0.101,0.516,89.933,170889
Bruises,Chairlift,4mdyVTV7Tr5YDFnD2kvSM4,0.579,0.554,-7.08,0.0587,0.0175,0.0221,0.101,0.838,185.183,241467
Need to Know,The Story So Far,1NOJdMXrAQ1UAdtU58Nhk5,0.247,0.927,-4.293,0.0803,4.56e-05,1.04e-05,0.345,0.49,95.0,171938
Light Year,The Story So Far,5NAwiLYWKDtkGIAqW8h3QU,0.412,0.989,-3.965,0.12,4.51e-05,0.0,0.355,0.474,161.969,212566
Out of It,The Story So Far,3XSHoPUiTR7cvQoQPHGb8E,0.381,0.939,-3.255,0.0523,0.000157,0.0,0.389,0.635,173.02,158453
Keep This Up,The Story So Far,0hsCfXTwB1QhJDpLmf1Q8U,0.26,0.985,-3.704,0.063,8.36e-05,0.000122,0.367,0.292,103.54,146623
Proper Dose,The Story So Far,0UtBjb4YUMbbtIKNXUeCLx,0.449,0.976,-3.853,0.0625,1.49e-05,0.00367,0.102,0.513,104.08,140461
Mind Over Matter,Young the Giant,5Az8KU81g2aLBbJN67F2CI,0.466,0.763,-4.448,0.0318,0.000501,0.0,0.0973,0.293,154.914,244693
Sympathy,The Goo Goo Dolls,5fIrBv7PrI2MBcktQOcmpI,0.546,0.631,-5.757,0.0283,0.25,0.0,0.123,0.569,129.556,178147
I Wanna Be Yours,Arctic Monkeys,5XeFesFbtLpXzIVDNQP22n,0.464,0.417,-9.345,0.0256,0.136,0.022,0.0974,0.479,67.528,183956
Balaclava,Arctic Monkeys,0ftMOhVfFm5Wbs5sZdEtsC,0.414,0.811,-4.4,0.0919,0.00133,0.000129,0.333,0.762,137.617,171227
Something Better,Hidinin,2qSfWPx5plMXE81nKn1ugM,0.583,0.81,-3.776,0.033,0.00447,0.0,0.279,0.68,112.987,202076
Limestone,Magic City Hippies,2YT7gnUsicqZhmK3Fkb5L8,0.706,0.457,-9.359,0.0383,0.282,0.0079,0.0614,0.723,78.013,209165
Dreamer,Ivory Hours,5ax60aZRwcKKgoolJYy6HE,0.699,0.735,-5.412,0.0498,0.00618,1.79e-06,0.0943,0.752,127.988,222101
Lover Of The Light,Mumford & Sons,0Qp1eaUp7ophvR2lo7fQuN,0.3,0.694,-6.651,0.0483,0.00769,0.000615,0.299,0.359,106.246,314787
I Melt with You,Modern English,3xzRBn3ywzobJrc1efC7Sb,0.535,0.801,-11.734,0.0345,0.00103,0.00329,0.0676,0.672,155.571,251573
Not Meant to Be,Theory of a Deadman,5cm4TAuPmAT1waXKcxK3E6,0.427,0.836,-3.835,0.0347,0.00305,0.0,0.177,0.279,142.99,213827
Home,The Unlikely Candidates,7kGeTDullzqjxskBJAICh5,0.534,0.866,-2.828,0.0403,0.106,0.0,0.429,0.81,119.99,239617
Follow My Feet,The Unlikely Candidates,51tWXqJX5wsiswrLykqYcN,0.465,0.825,-3.616,0.0433,0.000969,1.03e-06,0.218,0.557,114.972,158000
Forever Young,Alphaville,4S1VYqwfkLit9mKVY3MXoo,0.489,0.483,-9.466,0.0275,0.42,0.0028,0.236,0.333,136.822,226706
Hurry up and Wait,State Champs,2pqeFnY1duf6oFMuywKnOc,0.428,0.93,-4.241,0.103,6.17e-05,0.000679,0.334,0.794,156.953,149640
Slow Burn,State Champs,1smfaaFx8ulrGRh20sSZkc,0.544,0.918,-3.875,0.0685,0.000858,0.0,0.0768,0.668,129.018,188160
Sidelines,State Champs,1eLegJmJPOQX2s5GfS7QCC,0.359,0.936,-3.182,0.0969,0.00177,6.02e-06,0.313,0.551,196.912,205067
The Fix Up,State Champs,27LrnixA8rfUZU3FABVoRv,0.492,0.915,-3.197,0.0507,0.0133,0.0,0.0373,0.799,178.022,207310
New Age Meds,The Wldlfe,6C7KDGm5j5x1hrLf7H5X11,0.383,0.836,-6.086,0.0389,0.0387,0.000107,0.118,0.469,107.03,210503
Miles Ahead,The Strike,5OLFxOWe0DifvjtNaYlR4w,0.536,0.845,-6.808,0.0411,0.000305,1.11e-06,0.0648,0.393,90.047,245512
Figure It Out,RYLY,46s31ZgMsbN1FtTjPzwUn2,0.58,0.899,-5.622,0.084,0.292,0.000204,0.0499,0.626,195.921,213042
Fake You Out,Twenty One Pilots,3MLtopC0uho28PxZN7Zecy,0.84,0.608,-6.176,0.0458,0.248,1.25e-06,0.0874,0.727,115.012,231320
Charli,Motherly Jet,6LAcyrmNKsNCHZkPSyGuZO,0.685,0.722,-5.411,0.034,0.00195,0.0,0.215,0.534,110.022,237875
Over Yourself,Heart Of Gold,5zkar8r2C9Dq08bl5f14FC,0.611,0.777,-6.292,0.0329,0.00736,0.0,0.145,0.509,100.032,203400
Affection,Fiji Blue,5eLjgK8JT276Xs8500KdEn,0.827,0.49,-8.37,0.055,0.321,0.000137,0.095,0.836,113.002,174211
Watching You,NIGHT TRAVELER,2eqmaS8xZHhXKntSa3b6YT,0.456,0.81,-6.967,0.0521,0.00302,0.0292,0.0818,0.252,75.121,267440
The Best Is Yet To Come,Sheppard,1iUIPjgTsqDdq0ESixywgB,0.548,0.749,-7.82,0.0948,0.609,3.01e-06,0.107,0.369,163.88,246037
"Feature's Dead, Angela",Patternist,5KRd4fg8tgizzgJiOPuhj7,0.452,0.74,-5.376,0.0323,0.00444,0.0,0.107,0.516,155.008,219991
Stars,Grace Potter & The Nocturnals,6s7sq2Quh4TxHRfdk6eFxk,0.432,0.496,-6.918,0.0274,0.181,0.000783,0.0739,0.17,140.262,215933
Two Blue Eyes,Tall Heights,1kItKZgTVYH9eeTFaKeYEQ,0.49,0.713,-6.808,0.0379,0.0761,0.00104,0.206,0.543,169.99,209067
Blame It On September,Allstar Weekend,4J9dWwDeO9rlLBfEUUCYwX,0.329,0.756,-4.113,0.0444,0.0483,0.0,0.394,0.443,175.831,218120
Candle (Sick And Tired),The White Tie Affair,7L2njnxdaRRvDMNLuP1ZcD,0.557,0.874,-5.729,0.0339,0.00134,0.0,0.127,0.396,139.002,230707
Under the Moonlight,Travis,4BsZGALXAf2FQ55jvDFU6p,0.401,0.741,-4.38,0.0277,0.0368,0.00159,0.241,0.695,173.009,240427
I Wanna Love You,Just Friends,2evfbWqjsCIaqJpCYO5uta,0.822,0.418,-6.254,0.0701,0.503,0.00782,0.108,0.507,104.931,251078
Heavenly,Shoobies,5YtAwHMopSir00kEr93CLW,0.615,0.641,-11.721,0.0364,0.0263,2.79e-06,0.107,0.337,121.963,280343
Endless Summer,Grizfolk,24kirWnsEEyGgbl2NuhSVz,0.498,0.727,-6.116,0.0308,0.0562,0.0,0.609,0.441,79.994,212600
Lottery,Romancer,2oInKtvDeJk6gGuNKcH8NP,0.296,0.974,-3.559,0.187,0.00024,0.0,0.292,0.303,157.399,239467
No Reason To Run,Cold War Kids,5terSLsyKi9TLAa3NwKnZm,0.597,0.837,-4.327,0.0327,0.103,0.0,0.423,0.589,100.035,192680
Easy,The True Blue,3wwKJ7YufRHqz0R3XF6z6P,0.726,0.708,-5.805,0.0357,0.385,0.0,0.123,0.599,94.981,187263
Sunday,Office Hours,0wjpNwZnMbp34RmN18sOJW,0.801,0.621,-9.158,0.0541,0.184,0.00284,0.219,0.861,132.956,259919
California,Hawk Nelson,46TbFtz2QfwkkqsMa9Jess,0.559,0.647,-14.373,0.0453,0.0442,0.0,0.0469,0.679,139.935,174747
Glistening,flipturn,3FRJFImdfX5NSY3QH3jI4u,0.658,0.83,-5.522,0.0307,0.26,1.33e-05,0.108,0.336,127.04,247559
Always On My Mind,Phantom Planet,0gHRQMkdl3Y9kjkc6WQyJu,0.532,0.896,-4.424,0.0416,0.0615,0.0,0.307,0.678,127.682,206733
Lady,Blake Rose,3K1vIE8FlvmEy2oCPLQ1UZ,0.441,0.885,-4.456,0.208,0.0234,2.5e-06,0.122,0.42,168.134,242811
Fallin',Your Neighbors,2swBkoUHME7YkdAexOpLj0,0.679,0.729,-6.288,0.0361,0.00571,0.0,0.103,0.614,103.986,268064
Pieces,Landon Conrath,5cnnRpdvxGPLC3A6PNxHQu,0.528,0.645,-8.112,0.173,0.615,8.58e-06,0.124,0.626,193.863,163635
Broke,Bear Attack!,5nHkWjvFgNPTblEuoYYCsf,0.66,0.747,-6.716,0.0326,0.00333,7.32e-06,0.312,0.687,127.997,249900
Feel a Little Closer,Silver & Gold,6wWZavi19onRMKXfwRfoWj,0.632,0.637,-6.398,0.0332,0.000226,0.00457,0.0533,0.481,125.057,199005
Backseat,Charli Adams,7iAe59rISAkaf1LYzctFwe,0.623,0.535,-8.081,0.0245,0.00136,0.000141,0.128,0.5,95.964,282629
Burning In The Sun,Blue Merle,5QCMy34e1t3ctHXv2y8vXk,0.558,0.827,-5.234,0.029,0.0166,0.019,0.135,0.361,143.066,245693
Chicago is so Two Years Ago,State Champs,6OhI4xi41UofnuT3kZzgLn,0.615,0.902,-3.915,0.121,0.000138,5.85e-06,0.329,0.72,114.011,197071
Side,Travis,5gfmEhfgMIcV3He1wgDGJY,0.455,0.849,-5.461,0.0284,0.000493,1.52e-05,0.466,0.533,90.955,239240
Black Treacle,Arctic Monkeys,7EUcOIbJSePmXGvAe7G79C,0.343,0.89,-5.759,0.0655,0.000821,0.0,0.0912,0.525,100.061,217440
Never Going Home,Hazel English,1ACoIKisvdebLOKPNuZCuS,0.428,0.768,-5.845,0.0301,0.0779,0.646,0.0905,0.31,161.909,235907
Turn,The Wombats,11IJA30efHAJLO3qroPh5L,0.531,0.847,-3.907,0.0529,0.00743,0.0,0.0916,0.38,105.03,207679
Nostalgic,A R I Z O N A,65SjaqhfKeFhmXprzlzyn4,0.691,0.538,-9.952,0.103,0.246,0.163,0.178,0.329,99.972,182668
Twice,Catfish and the Bottlemen,2sewj0rFvlr3aEM3bGy12n,0.408,0.817,-4.59,0.0759,0.000163,0.03,0.403,0.288,136.617,196947
You're All I Have,Snow Patrol,5Sc3f01VMSlvbSDYGxQAd3,0.467,0.921,-4.554,0.045,5.48e-05,0.0566,0.176,0.501,132.013,273333
Signal Fire,Snow Patrol,74lydvQWYYLcnKyvkIuK7r,0.481,0.773,-5.798,0.0391,0.0465,0.0,0.113,0.145,134.743,265827
Ordinary Christmas,State Champs,1ymxt1UhH8RzK80MWiDSKg,0.48,0.96,-3.895,0.296,0.000197,0.0,0.11,0.266,127.515,108032
Dream Catch Me,Newton Faulkner,3vIVCdRx0jaxegLrtuGYvH,0.628,0.722,-5.693,0.0277,0.197,0.0,0.108,0.58,118.004,236253
Here to Stay,State Champs,2y0AVY2Hey4LEgMX3cRa8Q,0.459,0.968,-3.333,0.159,2.24e-05,0.0,0.11,0.82,179.966,176273
Eventually,State Champs,2gzbxB3kWvXNxVnC3YfAQa,0.547,0.938,-3.9,0.144,0.000308,0.0,0.313,0.541,138.031,217637
Everybody but You,State Champs,40FJkZzaY8DWGtYoCB63EE,0.659,0.914,-3.908,0.0497,0.0042,2.58e-05,0.077,0.79,105.017,227393
Outta My Head,State Champs,28RPEcjNNGKRdbTygQ7WoH,0.48,0.916,-3.901,0.0659,2.67e-05,0.0179,0.152,0.652,90.018,176247
Fake It,State Champs,7AnCtWxVQGZKe01rbSuMbS,0.587,0.961,-4.212,0.0485,0.000456,0.0,0.0549,0.636,104.029,182793
Half Empty,State Champs,2HyYRvNNtNIxDZP2KJjhYI,0.491,0.909,-4.414,0.0793,0.00305,3.91e-05,0.0971,0.568,155.989,211296
Just Sound,State Champs,6bK60RbSKOIap74pEGo8tb,0.378,0.981,-4.263,0.0879,2.92e-05,9.27e-05,0.364,0.648,96.048,202579
Act Like That,State Champs,2qcYGGuNPYilXVwFx0KEFz,0.617,0.936,-4.453,0.05,0.000801,0.0,0.161,0.796,131.049,183565
Where Were You,State Champs,7kmyZzFHWRsueLxZLv2NDY,0.61,0.953,-4.333,0.0769,8.33e-05,9.57e-05,0.371,0.784,119.92,167229
Sundress,State Champs,7ezXf5RYnsCpGumQUcAxLj,0.548,0.915,-4.184,0.0973,0.000156,0.0,0.133,0.705,92.535,191696
Some Minds Don't Change,State Champs,0AHXTOdiL0XfiOcVzZWEha,0.501,0.949,-3.57,0.112,2.37e-05,0.0,0.193,0.421,95.004,166767
You're Mine,Maybe Next Summer,6DvHpN2jzAx6cPwFo16uWp,0.402,0.416,-11.135,0.0438,0.829,0.0,0.332,0.517,141.302,180840
Headfirst Slide Into Cooperstown On A Bad Bet,Fall Out Boy,1hKwUBcXShPmhVE8JY5SgY,0.606,0.768,-4.269,0.0326,0.00806,5.21e-06,0.378,0.541,120.054,234493
Good Times,All Time Low,3aAoy02NwrmZcqXYYjqNh2,0.56,0.887,-6.314,0.0594,0.00388,0.0,0.341,0.198,130.026,224947
Breathing Underwater,Metric,1KZjU7csKHOLRiRPBWZIJS,0.415,0.933,-4.737,0.0689,0.00221,0.0577,0.358,0.171,141.13,236413
This Modern Love,Bloc Party,1798MQBd3lfqa7joQ0ZAEF,0.45,0.941,-5.338,0.0369,0.00223,0.00732,0.129,0.255,159.991,265613
Extraordinary,Liz Phair,5fIGsUTmNIfJLZhqCd4D5h,0.561,0.911,-4.261,0.0685,0.00538,5.67e-06,0.329,0.661,112.015,204627
