song_name,song_artist,id,danceability,energy,loudness,liveness,valence,tempo,acousticness,cluster
"Mrs. Robinson - From ""The Graduate"" Soundtrack",Simon & Garfunkel,0fABHG5a7RnqBlOKOwhWZD,1.7627959800484223,-0.27778156572909884,0.7432008160184151,-0.3916468366110313,0.4700494738591028,-1.431273585130975,0.728553655279118,7
I'm a Believer - 2006 Remaster,The Monkees,5yUhwxfsBCQP8JjKp8INOS,2.1636437758272766,0.12044176261816733,0.2275109177383245,-0.5041900219727349,0.07931065659498267,0.27523312094780705,-0.4091575608444972,3
At Last,Etta James,6Pjbozivm5e2h9HJh2ac5G,1.0907864400662248,-0.35827351507588684,0.30591049656735303,-0.1313907204620916,1.9630830598262152,-0.03775714397374495,-0.6766306155543388,7
Down On The Corner,Creedence Clearwater Revival,2QXz3DvyI9zcAc1fXgSGQK,-0.2650222809504893,0.9761982767261224,-0.0998820448790849,3.2027011458783785,-0.56232361175452,-1.4621788507443303,-0.7178290718485087,5
Build Me Up Buttercup - Mono,The Foundations,0NnNmXqlSodTnA9euyfhUb,-0.8073457693571752,0.8236872148058931,0.838613793185708,-0.6279875258706089,-0.7309582592053506,-1.511084613674244,-0.8794537850025599,1
Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,6oWhUfePc5h9r5pfw7wvPN,0.6663593621827314,-1.400432438197456,-0.8314581734244476,-0.6624538763876305,-0.5294192903006992,-1.0367847450427266,1.6507652538639979,8
You Can't Hurry Love,The Supremes,6i5jBmnB22alUpJ7hpznuj,0.6368852595519332,0.023004139724687185,0.513060116875138,-0.025881484185494553,0.3672234693159136,0.040399427095575695,-0.8316001934608702,7
Respect,Aretha Franklin,2MShy1GSSgbmGUxADNIao5,1.880692390571615,-1.0233912017835551,-0.4357817066656264,0.5790381371336626,1.1898315056614297,-0.05718047471789888,-0.6132483751017697,7
"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,6y20BV5L33R8YXM0YuI38N,-0.4831306404183957,-0.09985199348883125,0.7245780421616664,1.4442138746017592,0.963614295666413,1.6113729769085074,-0.8122686101228366,6
The Sound of Silence - Acoustic Version,Simon & Garfunkel,4gitetlGHZ9LfuJhwUhEhF,1.4680549537404408,0.5101922541920875,-0.09528382911198656,-0.45495237837698954,1.1898315056614297,0.07785634430576686,-0.5264147056817501,7
My Way,Frank Sinatra,1Bywas03pi0rlyI2aPyReN,0.23603746377307885,-1.2436849578905536,-0.23989771498723256,-0.476054225632309,-0.5746627322997027,-0.12064546341855842,1.4225891882347494,8
I Heard It Through The Grapevine,Marvin Gaye,2bPGTMB5sFfFYQ2YvSmup0,-0.4123927941044801,1.2176741247664862,0.6475579280627675,-0.56397858919614,-0.8790277057475437,-0.05281270698667503,-0.9287163637495102,1
Space Oddity - 2015 Remaster,David Bowie,4DEuHSNytLmOz75w8vFpga,0.6663593621827314,-0.04054213607540856,0.7211293803363427,-0.5112239710578413,0.08753673695843783,-0.2061478256722096,-0.8392060623151785,3
Break on Through (To the Other Side),The Doors,4RAOI1etsgbh5NP3T5R8rN,-1.779991156173514,0.7982687044858549,0.882526753761498,0.1640351411123805,-0.49651496884687857,1.5923136268086224,-0.9023664649261636,2
Proud Mary,Creedence Clearwater Revival,5EQzuYfTZt7B2LqlvTF49l,-1.219983206188349,-0.7183690779430958,-0.25070352203991364,-0.5463937164833738,-0.6733756966611647,-1.1187465683021283,1.4574494204836623,8
Ring of Fire,Johnny Cash,6EL3z6qHqgvskv0IkeI1LP,1.3914222869003656,0.04418623165805243,0.9400044508502284,-0.5393597673982673,-1.0558884335618297,-0.7184340379055817,-0.7951554052006429,3
I Got You (I Feel Good),James Brown & The Famous Flames,5z7GHYskgDAJJYj62eabAg,-0.8073457693571752,-0.8115702824499029,-0.3185272046046161,-0.6399452393152899,-0.41425416521232705,-1.401824242094694,1.3908980680084648,8
White Rabbit,Jefferson Airplane,1xuuAhAwawrTuezA9nPVuL,-0.6953441793601425,1.3320574212066585,0.6744574903002933,0.9166676932187734,0.07519761641325508,-0.5197667844338622,-0.9279063387165263,1
Somethin' Stupid,Frank Sinatra,1zY6ekSJ8VI6tZ6nBqoo7g,0.27140638693003666,-0.078669901555466,0.5611114716413166,-0.48308817471741544,-0.3073151204874099,0.9004195112034159,-0.8344523942812359,3
I Want To Hold Your Hand - Remastered 2015,The Beatles,0hNVjU6JKydHts0SAjHCno,0.07687730956676876,-1.006445528236863,-2.3891037645290454,-0.58578383135997,0.8854665322135888,-1.0381414001713642,1.720485718361824,8
You Never Can Tell,Chuck Berry,2pbWkjtGtjkzBdZ95GFINm,0.4482510027148256,-0.36674635184923293,-1.1848310551259629,-0.7482680552259297,1.6669441667418292,-0.12560883584040322,-0.28873130398461594,7
Purple Haze,Jimi Hendrix,2YaOQzBkhejBu5d4CyGsfS,0.5013043874502623,0.05265906843139853,0.39442615008399806,0.22734068287833864,0.6427971614916613,-0.7164817780863227,-0.5961351701795761,7
House of the Rising Sun,The Animals,4msZ1ORJmW9pSY7L2MNJs7,1.9219561342547324,0.3661540290452037,0.9128749778243477,0.3328499191549359,-0.9078189870196367,0.24452639023132547,-0.8594883792600007,3
Fly Me To The Moon (In Other Words),Frank Sinatra,7kP9UmZiA6YN2S3w5XObGN,1.267631055851014,0.5906842035388754,0.6321539052429876,0.8041245078570697,1.3708052736574434,1.4671373743296885,-0.4250031209576395,6
Do You Believe in Magic?,The Lovin' Spoonful,1AfnNYRD6zZtmpnxZRZRBo,0.6958334648135296,-0.18458036122229224,-0.11321687060367035,-0.3283412948450729,0.14511929950262403,0.2726852564379266,-0.42817223298026796,3
The Weight - Remastered 2000,The Band,5H916G3jr453S6Jiu6WeFg,0.7076231058658488,0.17975162003159,-0.6840853580889424,-0.49012212380252196,-0.640471375207344,-0.221037942937745,-0.6129314638995068,3
The Boxer,Simon & Garfunkel,5KlCWDbatUCBhvN7ZwyeEF,-1.7269377714380771,-0.9556085075967864,0.05668720199061717,-0.561868404470608,-1.3438012462827604,0.12441277762267378,1.600059461501943,4
Light My Fire,The Doors,3z8h0TU7ReDPLIbEnYhWZb,-1.1846142830313913,-0.8920622317966906,-0.43785090376082036,0.1992048865379127,-0.8420103441119955,0.7384812136533496,-0.019356782061197415,4
L-O-V-E,Nat King Cole,1JkZg3eMQTmTn93E8Yd3UL,1.267631055851014,-0.6166950366629426,-1.0850497729799269,-0.20173021131315644,1.1733793449345193,-0.9591576003650691,1.5430154450946307,8
Little Wing,Jimi Hendrix,3X3p3u03P8eFL8WTH0oaaU,0.14172033535452472,-1.7096909804245888,-1.8430656421861051,-0.7574121890365682,0.18624970131989987,-0.8352718247158155,1.8345737511764484,8
It's Not Unusual,Tom Jones,1exnDFdC34GyBcaLt9ZJfX,-0.35344458884288377,0.942306929632738,1.2719956292347363,-0.5583514299280548,-0.13045439267312395,-0.6554984755965858,-0.6940607316787952,1
Ramble On - 1990 Remaster,Led Zeppelin,6I9VzXrHxO9rA9A5euc8Ak,1.0789967990139058,0.9761982767261224,0.9528794549981042,0.44539310451663944,1.9466308990993049,0.7056898665196926,-0.8499810431921153,6
I'd Rather Go Blind,Etta James,3FQov3PYCf4rWAfhQ5yjX9,0.7606764906012855,0.031476976498033285,-0.19322582495118307,-0.01884753510038807,-0.6486974555707992,-0.31980905413246247,-0.7235334734892399,3
Daydream Believer,The Monkees,6ZmI0Joq5BJB5jLAnNSmVO,1.073101978487746,-1.3834867646507638,-1.0273421651028412,-0.5182579201429479,-0.45949760721133026,0.6070842010723703,0.8109505678674578,4
Under the Boardwalk,The Drifters,0LKErfBZ5FbBiLB4OcZRbL,1.3914222869003656,0.730486010299086,1.0905960172227027,-0.32130734575996645,0.8525622107597682,-1.3797537793922228,-0.7910355595712261,7
White Room,Cream,1F6W3xByl1L2eNtJGyN3Yy,-0.5715529483107902,1.488804901513561,0.6213480981903063,0.7478529151762178,-1.5700184562777773,1.6639516354305866,-0.9272915309841364,2
Somebody to Love,Jefferson Airplane,3wyrhwPpV8uhMMEms4vG3X,0.012034283779012797,1.4294950441001382,1.0692143139056949,5.235512431474151,0.9183708536674096,-0.38681458182737144,-0.9233776776361902,5
Magic Carpet Ride,Steppenwolf,4DxybsoSiMUW0JI2oM0SSN,-1.6620947456503212,0.7431952654591052,0.8977008657929229,-0.4268165820365637,-0.3237672812143202,1.789293333656915,-0.47887802534232327,2
Hey Joe,Jimi Hendrix,5099x34vBakWpGkHourFxP,0.2596167458777174,0.22635222228499358,0.37557346543889447,1.1065843185166484,1.6751702471052843,0.14681413181993488,-0.6056425062474614,6
Sugar Sugar,The Archies,6QfS2wq5sSC1xAJCQsTSlj,-0.0940724856918606,-1.1759022637037846,0.3452252413760446,-0.6434622138578431,-0.7145060984784404,-0.8574084657172445,0.3894586688578732,8
Green River,Creedence Clearwater Revival,54raQ1qeuAqfsQ3A5k7L8A,0.7783609521797644,1.1032908283263139,0.4698368886644126,-0.4127486838663507,1.9507439392810324,0.8681575904614219,-0.8357200390902872,6
A Sunday Kind Of Love,Etta James,7F5Mmc4DlX6x5tW3u5zxwt,0.6368852595519332,0.8321600515792392,0.7266472392568608,1.6552323471549533,0.16568450041126195,0.6054959218973798,-0.7289209639277083,5
Piece of My Heart,Big Brother & The Holding Company,4Ou4ftI454ArcldxNx0oyi,0.7076231058658488,-0.07443348316879296,0.616290060846498,-0.9923460884791244,1.1816054252979746,-0.05837168409914175,-0.9190676852854156,7
