danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.575,0.922,-3.777,0.0633,0.000245,0.702,0.0935,0.0995,171.965,1ccwHZJ9NxexmQCT0wL53U,313975
0.643,0.72,-7.707,0.0656,0.000176,0.862,0.114,0.295,173.995,2dw5cC6oPEHfrNo5AZMwnr,270345
0.359,0.938,-3.756,0.0622,0.0107,0.297,0.194,0.126,173.979,1OKe1lD61wpml7jSbhdull,253103
0.456,0.963,-3.324,0.0411,0.0002,0.335,0.0519,0.315,173.97,4hXtUF6kO1Kdu2cU9yecNa,237241
0.464,0.876,-4.659,0.033,0.000701,0.676,0.0691,0.0725,173.972,0j1IIDokqNoTUgK6H84Y06,217931
0.676,0.911,-7.142,0.0967,0.0669,0.886,0.173,0.0639,174.058,3WAXyLA3K3CXqYg2xbRCWc,270345
0.383,0.782,-5.453,0.0513,0.0454,0.488,0.127,0.297,110.545,3DZExPtWIJE8LPMCLpHGxK,167442
0.413,0.983,-1.694,0.0421,0.00012,0.000177,0.0675,0.139,173.962,2ZZapUq6lSvYSWX4tuKiiD,205517
0.491,0.866,-3.553,0.0357,0.00781,0.403,0.123,0.231,172.073,5dlEb6A6LxmO9qVtBzjr0v,297309
0.56,0.726,-3.051,0.517,0.106,3.93e-06,0.0683,0.446,174.061,7EztYZbEAS2Zoa4w233ALe,267586
0.43,0.913,-2.679,0.0527,0.0142,0.926,0.176,0.0385,109.743,1k3Ev7nnZCSLWQwCSWkeQA,309943
0.484,0.943,-0.821,0.142,0.00177,0.000255,0.137,0.58,174.042,38WN6ouLGke6SIpVriIb9K,203534
0.637,0.98,-4.39,0.0486,0.00044,0.886,0.181,0.32,175.006,2agRnbWSMXZoJU4hs8tbAN,272146
0.686,0.756,-3.888,0.0374,0.0314,0.0234,0.154,0.345,87.004,6IlL9Xlnm0Oq6wXSe6TH9v,226207
0.715,0.989,0.176,0.0699,0.0155,0.608,0.147,0.401,173.99,3jrToiaGyx4o553AfgoofP,226207
0.589,0.926,-2.295,0.144,0.00165,0.00138,0.261,0.743,171.967,7si4ZB2cShPmL7Du5qhGsQ,267907
0.493,0.837,-8.933,0.046,0.205,0.642,0.102,0.0495,169.96,4RPqLN6Mrx5m73h0mWeVEF,271059
0.53,0.99,0.735,0.325,0.0135,0.203,0.248,0.534,171.847,5tVBCHbBFLAR550UMhgVWM,186977
0.537,0.977,-3.181,0.223,0.034,1.02e-05,0.521,0.317,173.993,28f5cHOahtA3JhbIBt9q9Y,225862
0.615,0.719,-7.47,0.0536,0.0176,0.947,0.0748,0.0526,86.983,376DS4jAG8e0XO7VTjqfN5,290548
0.528,0.934,0.42,0.168,0.00308,0.00614,0.084,0.41,174.91,1gPJ3F2p8rwhlzr1AF58W7,290743
0.385,0.933,-1.314,0.0728,0.00131,0.00514,0.394,0.239,174.024,7C0AmMGDeLY4JaDNZcBC4b,240345
